,Id,Review,Date
114,5cbafda1a8436908c40c96b8,"I reserved a game online and went to collect - no game; one very disappointed 9 year old who has been saving his pocket money for 4 months. The staff blamed a computer error, but told me they could do nothing. I did manage to negotiate a £5 discount if I ordered it to be delivered (in four days time) - but this was at my instigation and wasn't offered by the manager. We went to Smyths toys next door instead and bought the game there (£3 more but at least it was in my hand!). Don't believe their assurances that things are available would be my top tip.",2019-04-20
115,5cbae7a1a843690a7cc78256,If ever there was a misnomer this is it. They have been sending countless letters to my elderly Mothers address. She is getting a bit distressed. I contacted these less than bright humans on numerous occasions and told them she never has ans never will have anything to do with Currys Team Know how. Please remove all references of her address from their databases. All I get back is email after email telling me to opt out. In case you haven't realised you can't opt out if you have never opted in. Avoid this company like the plague. You can get the stuff cheaper elsewhere. just to update. Team know how contacted me and said the junk mail would stop. Guess what. It hasn't more mail arrived today. Avoid this company like the plague. I have tried to contact them again but to no avail. The worst customer service I have ever encountered.,2019-05-07
116,5cbae453a8436908c40c8f62,products are fine shame about the service from team know how.,2019-04-20
117,5cbad0bda843690a7cc77b7b,So today my tv was taken for repair I was told on a recorded phone call that one of the specialist couriers would be collecting tv they will box tv up In my home then take it away no box no bubble wrap just a thin sheeting and it was taken to vanto do this got photo graph evidence as well of them doing this. it wasn’t a special courier it was their delivery van as it was the same lads who delivered tv to me 2 months ago and the van was full of deliveries that they had to do to with no room on the van this company is a joke,2019-04-20
118,5cba3b94a8436908c40c7217,"We arrange delivery last week for our new fridge freezer for the 18th April, as we were moving into our new home, delivery drivers turned up WITHOUT our item on the back?? Rang customer services they said they would get it out to us the following day and delivery had been arranged between 9am and 1pm. Delivery drivers turned up at 08.25am, and nobody was at the new address to accept delivery as they stated 9am! Customer services wasn’t even open until 9am to even speak to anybody about this. Finally got through and spoke to someone, who said they would get the driver to come back today, then came back around 4pm dumped our fridge freezer out side, we took the outer box off to find 2 huge dents 1 on the front and one on the side!! Apparently a replacement is arranged for delivery tomorrow between 9 and 1. I’m not holding my breath! I have 2 children under the age of 5. It’s bank holiday weekend, hot weather and I have no fridge. Get your appliances and things from somewhere else, I’d rather pay the Extra money for the same item from somewhere Else and not have all the messing around. AVOID!!",2019-04-19
119,5cb9eb15a8436908c40c5266,"We bought a hotpoint washing machine at the Doncaster branch yesterday we chose currys only because needed to get washing done and couldn't wait till next week after the bank holiday for delivery.We got the washer home and followed the installation instructions but the washer wouldn't work....in desperation after the service care programme took 5 hours instead of 70mins I rang currys....they were not interested. I explained I needed a washer hense choosing them so we had it immediately but the guy told me ""you will have to ring hotpoint"" it's nothing to do with us! I even had to ask him if he could give contact details he didn't offer them.....and of course hotpoint are closed for the bank holiday!!! I should have gone to ao they could have delivered tommorow but I thought picking it up ourselves would be quicker.....I was wrong clearly I am now without a machine despite paying cash for it in store! We will never buy from currys again ever!",2019-04-19
120,5cb9ea0fa843690a7cc74424,"I visited the Purely Way Currys store on 29 March 2019 at about 4.30pm store for a refund but I was addressed in an inappropriate manner by one of the store staff.I had purchased the installation of an electric oven bought in the same store. I was notified the Team Knowhow will install the appliance on Saturday 23 March 2019.The installation team arrived at 11.00 am but they could not complete the job because they stated the plug socket needed to be sited in one of the base units. Hence the job was not completed.I approached the customer service desk and was attended to by an employee named A. A called the team to verify my claim but it was obvious there was an issue. A stated they was going to discuss the issue further with another member of staff. A went away but after waiting some minutes I followed in their directionI met her addressing Ricardo Huggins. A explained to him that the Knowhow team had informed them the job ticket indicated ""complete"" therefore they was at loss on how to refund the payment. I expressed my disagreement that the job had not been completed and that the engineer should be asked because I have their mobile phone number on which they had called me prior to and after the scheduled job. At this point Ricardo Huggins stated ""You don't need to get on your high horse about this"". I was shocked at this response and said to him that he should not address a client as such. To which he replied ""Well I just did!"".For me his second statement does not indicate his remorse of the first. There was also his boldness of making these statements in front of two other staff; A and B - a business manager. Mr Huggins behaviour implies it is okay to speak in such a manner to customers.My details were left behind for the refund to be investigated but I left the store very dissatisfied with the treatment that was meted out to me by Mr Huggins.This issue was reported to Customer services but to date 19 April 2019 no satisfactory response apart from my refund being processed.",2019-04-19
121,5cb9dff7a84369099ca08843,"Severely disappointing delivery service for new fridge. We were given a time slot of 9am - 1pm and so ensured we were at home for this entire time, constantly looking out for delivery vehicles coming into the village. By 3pm we called the helpline to find out where it was. We were then told that a delivery attempt had been made and they could not find the address. They claim to have spoken to our neighbours which is the local boatyard. However, we fail to believe this as for one thing they know exactly where we live and for the second reason that we had been looking out for delivery vans all day and one definitely did not come anywhere near the boatyard. Our prediction is that they couldn't be bothered to come out this far! Shame its ruined a day of our Easter weekend waiting in for it.",2019-04-19
122,5cb9c3ffa8436908c40c42e2,"I went into currys pc world hedge end store to buy a TV, basically everyone down in the TV section were more interested in chatting to each other rather than helping with any questions which I had, terrible service, you find yourself asking why bother them when they're deep in conversation with their mates, when you could go to John Lewis instead. I went to customer services and spoke with a lady called Hannah ( pink hair ) she had a very "" can do "" attitude and was quick to suggest solutions so that I was able to purchase the tv I wanted, she's a credit to currys and I would suggest speaking to her rather than wasting time with the guys gossiping on the section.",2019-04-19
123,5cb97b05a843690a7cc7186d,"Once again I wish I had not bothered.Went to buy a TV, sign right above the TV said we will price match from retailers Amazon, John Lewis and online etc.It then changes to only certain retailers, TV was on amazon (as mentioned in there price match poster) for £100 less, we showed the proof to the salesman and all was ok, the RUDE manager then got involved and as it turns out wa the wrong type of amazon!You know what I may of even bought in shop if the manager was not so rude, I fully get it, it must be hard when folk say I can find it cheaper (with online shops and less overheads etc) but the DONT advertise that you will price match then!Hey ho another customer lost not to return.the young lad Rob was really helpful though, Trowbridge Wiltshire manager take note!",2019-04-19
124,5cb8cd1ea843690a7cc6f23a,I am extremely dissatisfied by the way I have been treated from Currys PC World.A brand new MacBook Pro 4 months old and it was the 4th time I was taking it for service.I provided evidences such as videos and images to the apple store and after my 3rd visit they advised me to go(Everything is written on their diagnostic reports) to the retailer(Curries PC World) and ask for replacement or refund.I have asked for replacement or refund from teamknowhow however they told me that they were unable to authorise a replacement as they could not find any issue and any replacements would have to be authorised by the store.When I went to the Curries PC World store they told me that they can't offer a replacement as they need to be advised from teamknowhow.As you can see it gets nowhere and I am very disappointed.It is the second time my software has been unistalled and re-installed and it gets very inconvenient for myself as I use it for working purposes.I paid too much money and the service I receive it is clearly not in line with what I have paid for it.There is no one that can assist me as the store refers me to the teamknowhow and the opposite.,2019-04-18
125,5cb8c483a843690a7cc6edff,Reserved a washing machine. Was told that the only store that had stock was 50 miles away and had 10 in stock. Reserved it and drove 50 miles and an hour and a half away from my home. When I arrived at store I started to smell a rat. The sales man repeatedly tried to sell me an alternative product. I explained my wife had selected the item as it had the best review and that was the one I was here for. He tried to divert me. That he could not find reservation or product. He then took me to a lesser product and told me it was substandard and he could sell me a better washing machine that was on sale for £90 more. I told him “ The wife has reserved and sent me for this washing machine and therefore that was the washing machine I was to come home with. While he was still trying to sell me the alternative washing machine. I walked 2 down the line. There it was. The washing machine my wife longed after. He scanned it and told me that was the only one they had left and he could not sell it to me. I had lost patience. And told him I knew this was going to happen and left the store. I rang Currys who told me that the store had 2 in stock. So they were trying to sell me a more expensive model or they had already sold the model I had reserved. I started to make a complaint but thought I had already wasted enough time on Currys. I immediately took to the Internet and found a local store who could supply an equivalent model for £60 cheaper. Had already told Currys I will never purchase from them again. I emplore others to do the same. F’em. Try somewhere else. A’holes.,2019-04-18
126,5cb8bc88a8436908c40bf7ed,"Never had a good experience with currys from incompetent staff who dont even have knowledge about the item they are selling to stubborn managers who dont want to accept a return. The first experience was with carphone warehouse in currys. Took on a phone contract but the phone was not in store. Went home and then got a better offer. On collection day I went to the store and told them I actually do not want the phone. I had not even seen the phone by that time talk less about touching it. Their excuse was that the phone counts now as used and they cannot resell it.also once my contract had been activated there is no way of cancelling. After 15 minutes of arguing I gave in. Went home and installed the phone. I tried to make a call but it didnt work. I tried to send SMS but nothing! So the next day I rung the network provider and was told my contract has not yet been activated! I had to go back to the store again to get it activated. As an apology I got a pathetic 10£ gift card.Second experience was a staff who sold me a washing machine. I told him the machine had 'pause and add' but he was convinced it wasnt! At home I pause the machine any time and add items! I dont even have the words to explain the fuss he made about a basic cash card we used for direct debits.3. Time buying a TV. An over enthusiastic man talked us into getting a sound bar with the TV because according to him my surround system at home would not work with it. Then he grabbed a cable that cost 59£ and said we would need this and he will make it a generous half price. Otherwise the soundbar wont work. When I asked for a cheaper one he told us that there is one but it's not as good and not in stock. So after he pushed us into buying all that we went home and opened the speaker but were not happy about it because it's too big and also my surround system actually works with the TV. So we went back to return the TV and the posh cable and, oh surprise, it cant be returned cause it was opened and that's against their 'policy'. Never ever buying in store again and my advice is do never expect customer friendly service or a goodwill from the management. No matter how many items you bought with them in the past. They do not care!",2019-04-18
127,5cb8b491a8436908c40bf38e,"Absolute shambles Got told I could get my money back if the price of my item dropped in 7 days, didn’t get told that you had to go into store in the 7 days! I’ve been moving house on my own, I rang the CS team within 7 days and apparently that isn’t good enough!!Don’t take into consideration their customers circumstances. Avoid avoid avoid*UPDATE* I emailed them as per below, just as unhelpful. Criminals. Run and jump.",2019-04-19
128,5cb8a535a8436908c40bea2d,me and my son cian came into your store and bought an absolute garbage excuse for a pc!! the bloody thing cant even run roblox let alone fortnite how dare you i will never be buying from your shop again unless you give me a free gaming pc,2019-04-18
129,5cb8a1a8a843690a7cc6d9af,"Shocking delivery service and even worse customer service.Purchased a washing machine for delivery. First attempted delivery date failed due to Currys accidentally damaging the goods, as the delivery timescale 07.00 am - 11.00am I was up early that morning only for a message to be left on answer machine about 08.15am that they were unable to deliver,strange thing is 20 minutes later Currys delivery guys knocked my door with a delivery, but then discovered on looking in the van they did not have the machine , even their own staff don't know what's going on.Wasted morning off work,customer service unhelpful , arrogant and quite rude, requested they obtain a machine from the local store and deliver as they were in stock there but they point blank refused as it was inconvenient for them to do so. would have been a logical and simple solution but instead I had to take a second morning off work the following day to wait for another delivery. This time deliveries running late and it encroached into the afternoon, unfortunately I had waited in all morning again and only taken the morning off work, so i could not wait for a pm delivery. Delivery advisor rang me but ended up hanging up the phone mid conversation. Order has now been cancelled, two wasted morning, time off work and nothing. Clearly this company has absolutely no concern for it's customers once it has your money it couldn't care less.Looking at all the bad reviews on this site it does make you wonder what is going on with this company, the management really needs to wake up, and start managing, before it's too late.",2019-04-18
130,5cb85fbfa8436908c40bc45c,"At point of sale I said I didn't wish to give my email address so I was told my guarantee would not apply. I quoted my statutory rights.I asked about the one in twenty free promotion they were advertising and they said they did not do this. I showed them the advert and they told me it was Dyson's promotion. Wrong It was theirs.The Dyson I bought was faulty so I took it back within about 3 weeks. They pretended to phone Dyson and then said that Dysdon would only repair. I went home and checked the consumer law and went back next day and demanded a replacement as it was within 30 days.While in store a customer was being fobbed off with the same story about can only offer a repair.They insisted on keeping the original receipt so now I can't claim the promotional offer.The staff are obviously trained to lie about people's statutory rights.The only reason I went to Currys was because of the 1 in 20 offer. Everybody is charging the same price. I wouldn't have had this bother with Amazon, not to mention three 15 mile round trips.",2019-04-18
131,5cb85d3aa8436908c40bc2fa,Terrible. Beyond awful.I went in store and decided which Canon printer I wanted and went home to check the size of the MG3650.Curry's website states: The black one is: 390 H x 226 W x 501 DThe white one is: 152 H x 449 W x 304 DNo matter how you look at those numbers it's easy to see there's something wrong with the sizing. I rang the customer services department to say I would have liked to order online but needed the sizes confirming. The advice was to either go back to the store or order and return it if the sizing was incorrect.I previously had to return a tall freezer because it was some 10 to 15 cm shorter than stated and I'd bought it because the height was important.,2019-04-18
132,5cb850a6a843690a7cc6ae60,"Waste of my time. Went to the Currys store in Carmarthen and talked to a sales advisor in store who had very little information about the televisions sold in store and passed me on to an “expert”. He knew less than we had read online, demonstrating either a very poor level of staff training or a total lack of respect for the job, and I really don’t care how little he is paid, it is my opinion that if you don’t do your job properly then you really don’t deserve it. Anyway, the latest televisions are not in the store for customers to see so a day trip was a waste of time and I ordered online, left my email and phone number and waited in for 12 hours the next day. When the tv did not arrive, no call or email to let me know so whole day wasted, I called customer services who said that they had received the payment but would not be delivering the tv but could not say why they had not and that I would have to return to the store to find out why (I didn’t order in store and they were no help). They claimed they had sent me an email-blatant lie as I kept the pages with my details and nothing was sent to me. The whole experience left me wondering how this can be considered a business model that considers their customers? It turns out that AO sell the same tv with a different code-allowing Currys to not have to price match their products (shameful ripoff tactics). So I have ordered the same product from AO for the same price without the embarrassment of dealing with Currys staff and it has arrived when they said it would. I cannot over emphasise the stress and boredom, not to mention money lost by taking time off waiting for nothing, that Currys have caused. I will not only never use or recommend them again but will ensure that the many thousands of followers I have are aware of the poor service Currys provide. Ste T",2019-04-18
133,5cb8492fa843690a7cc6aaa1,good products and prices but your delivery service lets you down. recently purchased a 65 inch tv had it delivered to discover the delivery men had scuffed the corners of the tv.,2019-04-18
134,5cb841c9a843690a7cc6a70f,"Washing machine ordered confused about choices for old one and so clicked installation and when they came just sat and watched us struggling - NEVER AGAIN! absolute appauling customer service I get it, I didn't choose the right service but going above and beyond for the customer fails them horribly! Maybe a principle of how I'd do things but still!",2019-04-18
135,5cb82f77a843690a7cc69e23,"Terrible sub standard delivery service ! On Friday I purchased a 65 inch lg tv in store ( I waited over an hour to be served , the sales man I approached had just disappeared ) I arranged a delivery for Monday with a 5 hour delivery slot , when nothing arrived I called only to be told that I canceled my order ! After few minutes of insisting that this is not true , I was advised that this was a wrong input I did not cancel the order (really ?) and that they had to use a different delivery team and my tv will be delivered anytime up to 2230 that day . Having stayed up yet again nothing arrived .The following day I went to the store 30 minutes drive from my house , they simply rang the delivery and advised that the delivery has been rescheduled for Wedensday , no compensation offered no apologies . I rang customer services and demanded compensation , I requested and received a free fitting to the wall service and would have been satisfied with this , if only they would have showed up on Wedensday as promised . Again a whole day was wasted waiting in vain . 2 working days lost for incompetence service . As a business customer dealing with properties we order many white goods through currys and we will no longer use this company . To add insult to injury they just sent another text saying; good news your item is in stock and will be delivered on the 23rd !!!Their telephone customers service is also lacking, you wait for ages on the line , often get cut off , and finally when you speak to someone they are not helpful at all . Never again .",2019-04-18
136,5cb8106fa843690a7cc69337,"I’ve given This company two chances over the past 4 years when purchasing large kitchen appliances. Both times they failed to deliver physically and in terms of customer service. They simply do not care. I’m amazed in this climate they’re still in business to be honest.Post Edit: oh look ‘Nathan’ really cares and wants to help.... I highly doubt Nathan is an actual person or Currys give two hoots how they treat customers. I’ve emailed you so convince me. Aside from your loyal staff losing their livelyhood, you are one high street store I wouldn’t be unhappy or surprised if you went under.",2019-04-19
137,5cb79de4a843690a04b9b557,Very disappointed with both my appliances from curry's. First I brought a washer 3 months later it stopped heating up this happened 3 times which is not great for a brand new washer but didn't think much about it. So last August 2018 I again went to curry's and brought a fridge freezer yesterday that too as stopped working. Not great as it's practically new just 8 months old. Just too add my sister also brought a vax hoover 2 weeks ago that as also broke the brushers won't spin. Somthing just isn't right with your appliances. I'll not be buying from curry's pc works again.,2019-04-17
138,5cb78b9ba8436908c40b86d6,"Scored 1 because there is no zero option. Ordered a cooker through the Blackburn store (staff were excellent) paid for Express delivery and installation, took a days leave, drove 40 miles to the delivery address. Only by checking on line I found that they had put the delivery date back a week. No formal notification no explanation still awaiting a resolution. Never again, brilliant front end service ruined by the logistics. Terrible customer service.",2019-04-17
139,5cb77d71a843690a7cc671c8,Very disappointing service no knowledge about the product was look for a integrated freezer very disappointed won’t be shopping with curry’s,2019-04-17
140,5cb76c9aa84369072486a8c9,"I would put 0 but can’t.Fridge and washing machine were not delivered on day requested and paid for. No call to notify of any delays or non delivery. Wasted whole day and had taken the day off work.Called their customer service, always takes about 20mins to get thru to anyone. Rearranged delivery for another day with time slot, and had to take another day off work. Half hour before end of time slot driver calls on withheld number and says cannot deliver, van broken down. At this point am fuming, tell them to cancel my order, he says he will call the office to tell them and I will get a confirmation email in half hour. 5 hours later no email.Now chasing for refund, first they say they can’t process it as I did not reject the delivery. Sorry but how am I supposed to reject something that never arrived????!! Then get fobbed off again saying the goods have to arrive back at warehouse first. Sorry but the delivery guys can’t even get it to me, when will it get to warehouse. How is that my problem?Have asked numerous time when the goods are expected back at warehouse and they keep avoiding the question and re-asking me for details they already have.Still don’t have my refund for goods I have never even seen. Literally Currys have robbed me of almost £900.",2019-04-17
141,5cb75fc6a843690a7cc6614d,Never again will I shop with this company I bought a vax hoover on the 2/12/2018 and now it’s broken even though I have rights of a replacement or refund they are forcing me to have my machine repaired which will take up to 28 days leaving me with no hoover and do they care no won’t shop with this damn awful company ever ever again so be warned they like to take your money but if something goes wrong they don’t want to help and rectify it and they also offer compensation then take that away as well I will stick to shopping with Argos from now on,2019-04-17
142,5cb738bda8436908c40b577c,"Disinterested sales staff on our second visit to buy a new television, bordering on rudeness.On our first visit the salesman was excellent and knew his stuff and it was such a pity that he wasn't there on our return.",2019-04-17
143,5cb7332ca843690670395fe3,"Fridge ordered**edited since more has happened**I ordered a fridge and paid for installation and disposable of it - over £200 spent.Order number CUR1962102618 I was initially quoted Tuesday 16th April 2019 for delivery between 7am-7pm. I booked the day off work for this.Due to a fault of my own by the person who brought this Fridge for me as a gift, the wrong telephone number for me was given at the time of online purchase. This was quickly noticed and I passed over the correct number on the phone to one of the customer services team.I also was given a more accurate time scale of delivery of between 12:45pm and 4:45pm.at 4.48pm I called again, and was told the driver was running an hour behind.Now at 7:15pm I decided to contact again, and I was told that the driver had broken down and ""tried to call me"" and that it has been rescheduled for Thursday 18th April. Obviously, you can quite understand my disappointment when I realised I had wasted a whole day's wages for a fridge that clearly was never coming.I appreciate the wrong number was given but WHY was no other form of communication tried, instead you left me wasting a day in, when I could of gone into work! I was then promised by Christopher Webb that it will arrive Thursday 18th, no later than when I start work at 11am and also given a complaint quote of :CC3957156.Oh how pointless that quote and conversation with Christopher Webb was.Now much to my disappointment today the unthinkable happened. I called the customer care team to find out what form of compensation I will receive as I do believe I deserve a lot at this point. I was then told that you have to wait for compensation until after your delivery takes place on the 23rd Tuesday.Sorry - THE 23RD?! I was promised tomorrow. I was lied to. Entirely lied to.I am now being told yet another date of next Tuesday.Firstly, what faith should I have that this fridge will even arrive? They have hardly filled me with any hope so far.Secondly, I cannot take yet another day off for this fridge. So I have been promised a delivery of before I start work again at 11am Tuesday 23rd.I am SO incredibly disappointed, frustrated and upset that I have been so let down by what I thought was such a good, well known and trustworthy company.Myself and all of my friends, family and social media accounts I have posted this on have all said they will never use Currys or PC World again.Oh, p.s not to mention Shauna on the Social Media team tried to fob me off with a £10 in store voucher, WOW!An update on 18th Thursday.I have since been told that the person who promised me the 23rd before 11am when I start work lied, and it is an another all day slot of 7am-7pm. I am so sick of their lies.ALSO, today I had a call from a unknown mobile number, I pick up. ""Hi its the currys delivery drivers we are 15 minutes away and are bringing your fridge""Obviously this made me very happy, but also laughable as does this company not communicate with one an other?!So they turn up, take away my old fridge and then try to leave me with half a fridge (the mini ones)...So I obviously state; umm no, I paid £160 for a fridge freezer?!Turns out they did not have my fridge AGAIN and Tuesday 23rd is apparently still the ETA.My god I have NEVER dealt with such a horrific shambles of a company.",2019-04-18
144,5cb72c95a843690a7cc64261,"UTTERLY ATROCIOUS -in every way. We bought a new top of the range Bosch dishwasher on-line, paying extra for installation. Delivery was arranged for seven days after the transaction was completed by debit card as we work in NHS/emergency services and this particular day was one when we'd be home. When the machine arrived, it was in a tatty white van, with matching scruffy, unshaven white van men. They said they couldn't install it as they weren't insured, and we would have to wait for a 'day or two -possibly a week' for an installer.We therefore refused to accept the dishwasher, as it's the eve of the Easter break, and it's a working one for us - no-one home. We immediately contacted Currys for an immediate refund as they were in breach of supply contract. They refused an immediate refund, because the paperwork would take time and the amount to be paid into our bank would depend on when it was released by theirs.It's not the first time Currys has fouled up - timethey went to the wall.",2019-04-17
145,5cb708a6a8436908c40b3c4c,"My cousin bought a laptop for his mother before he left to live in Thailand from Currys.The laptop stopped booting up 15 months into its life, just after the warranty expired.I did a UEFI test and found the hard drive had failed. This is a manufacturing defect as hard drives are expected to last 3-5 years.I suggested to my aunt, in her 80s, that she invoke her legal warranty, valid for six years in the UK, against defective products.Curry's have been giving her the run around, saying she did not purchase it (she has the receipt, and they acknowledge the receipt), then another number she was directed to said that the name she gave for her son was not the one on the receipt, nor the postcode (!) though it was bought with his bank card.I have found that Curry's sell substandard electronics in the past and would personally never buy a computer from them. I prefer a good refurbished one from a reliable seller on ebay. But I expected that they would, as a mass retailer, at least have good customer service, and expected that is why people buy from them.Am very disillusioned. My aunt still has an HP laptop she bought from John Lewis 8 years ago. Yet an HP laptop from Curry's fails in 15 months. I do wonder if Curry's buys at the cheap end and sells widely because they make money on the repair service from people who dont know their legal rights and are not technical.",2019-04-17
146,5cb70589a8436908c40b3a80,"Bought a Samsung 32"" curve TV on Christmas Eve. Less than 2 weeks later the stand broke and the TV fell cracking the screen. I phoned the so called customer services helpline to be told I could take it into store and they would exchange it. How unbelievably rude the staff in store are. They would do nothing because they said the cracked screen was caused by accidental damage and therefore my fault! Even though there was a fault on the stand, which everyone agreed on. I called the helpline to make a complaint and was told they do not accept complaints, it is just internal feedback!! I will never ever step foot in a Curry's store again, terrible company and terrible staff.",2019-04-17
147,5cb70473a8436908c40b39dd,"Really pathetic and baffling behaviour from Currys....We purchased a fridge freezer online at a cost of £630 via their website. All good so far. Then, today, I noticed that they are advertising the very same appliance for £580 on their eBay shop. It is advertised by them on the Currys eBay shop as brand new, not ‘new other’ or ‘manufacture tefurbished’. So, I thought no problem I will give them a call to tell them about this so I can get them to honour their price match promise, which they love shouting about.Now, bear in mind that this was exactly the same brand new item advertised by the exact same retailer so I assumed it would be absolutely no problem for them to honour the price that they themselves advertise. I called their customer service to explain the situation. Incredibly I was told that they do not actually honour price match on eBay, even if the item is brand new. Added to the fact that this item was being advertised at the lower price BY THEM, not a competitor. When I asked why, I was told that their EBay shop is an outlet store for customer returns so the condition of the item is ‘new other’ or ‘manufacturer tefurbished’. If that is the case, how can they mark the item as New? If these items are customer returns they are in breach of eBay policy.Anyway, unbelievably I have had to cancel my order as they just would not budge and were quite happy to lose a sale and a customer.Will not be using Currys ever again.",2019-04-17
148,5cb6f292a8436908c40b2f5f,"We went into Curry’s Inverness on Monday 15th April to buy a domestic fridge. We found the fridge we wanted, and after asking for assistance, were “served” by a woman called Sandra. She was by far the rudest salesperson I have encountered in many years. She snapped at us, and generally gave the impression that she was doing us a massive favour. She couldn’t find my address from the requested post code, asked if I had got the correct post code, and with my assistance found it. Told me to put my card in the reader, but I hesitated because there was no price on it. In a very loud voice she announced that my card had been declined. Advised her that it hadn’t been declined as I had not actually inserted the card. No apology. A bit of customer care training would do her no harm.",2019-04-17
149,5cb62c97a843690a20f1309f,I ordered a JVC d70 HI FI system as a present but it was not until it was set up that it was noticed there was no headphone socket and tried to replace it. - customer service refused to replace it and said that as it had bluetooth you could use it with bluetooth headphones - this is wrong advice as there are no outputs only inputs.I've searched high and low on currys website to find a way of writing a product review but to no avail.,2019-04-16
150,5cb62488a8436908c40af0f2,"Placed my order on the phone, paid for it upfront, and then... added a price match request to it. Suddenly, few minutes after that my order was cancelled for no valid reason. To add to the disgrace of this company, they ve been holding my money for 5 days and no one at their customer service seems interested to get it sorted.My worst ever shopping experience. Stay away and shop on Amazon",2019-04-16
151,5cb5d8daa843690a7cc5b025,"I purchased a Tumble Dryer from these guys recently.Immediately on use there was a very distinct LOUD whining noise. Pierced right through the entire house. No way to stay in the house and use this thing at the same time.Between waiting for it to 'bed in' (hoping the noise would stop) and it being the weekend I took it back four days later to the store it was bought from. Spoke to the manager who literally couldn't care less, he was extremely rude. Took my receipt, circled the Currys Customer Service (term used loosely) number and walked off, just before saying I should have contacted them before dragging the dryer back to the store.Utterly fed up I left the store, contacted 'customer service' the arrogant manager circled on my receipt and was told as it was bought in store there was nothing they could do - ""go back to the store you bought it from"". Very stressful and annoying that Currys would not take responsibilty for this. Whilst the law says you have 30 days for a refund (don't have to accept a replacement or repair) you do however have to prove there is a fault.The store decided they weren't going to do a damn thing until an engineer had confirmed that I was not lying. I was told if there was no problem with the dryer I would be billed £55 for the engineer visit. An attempt I believe to put me off getting a replacement/refund. Hotpoint engineer came within a couple of days and confirmed the fault. Attempted to repair (new motor) it but I refused on account of it being less than a week old and the arrogance of Currys. The engineer was first class and contacted Hotpoint for a reference number to allow me to return the dryer. They gave one but were very much cheesed off as they said they don't just call out to give a reference number, especially considering Currys have their own engineers.Managed to return the dryer within 20 minutes of having evidence of the fault, had a full refund and purchased a new one from a different company.All they had to do (being as the dryer was 4 days old) is use some common sense and give customer service, accept the returned item and give a replacement. To damn rude and arrogant to give any customer service. Shame Amazon didn't sell items like this directly, because any returns I have ever had to make with them, even up to a year later, has been replaced or refunded without ANY issues whatsoever. It's customer service like Currys that makes one hope they will be hit hard by people forever using a different company - except it will be the normal workers suffering when this happens.I will never use this outfit again, and if you want any form of customer service I would think twice, three times and then again before using this company.",2019-04-16
152,5cb5c35ca843690a7cc5a387,"I ordered a fridge freezer from Curry’s on 2 April as it was considerably cheaper than other retailers. However delivery was going to be between 10-21 days. I was informed on 9 April that the item would be delivered on 15 April and received another text on 14 April giving a delivery time of between 10am and 2pm the following day. I had to arrange a day off from work so I would be in when the delivery arrived. On 14 April at around midday, I decided to track my order on the website to see what time it would be delivered. I was shocked to find that the delivery date had been changed to 25 April. I phoned customer services to ascertain whether this was a mistake and whether the item would still be delivered. I was told that the item couldn’t be delivered to my address as the street was too narrow and had been rescheduled as it would then be delivered in a van. Nobody had contacted me about this. It was also surprising as the street where I live is on a bus route and rubbish collection lorries have no problem getting up and down the road. I have also had other deliveries, e.g washing machines, furniture, delivered to this address, usually on lorries. I asked why the delivery driver hadn’t bothered to contact me as if he did I would have been able to confirm that the street was wide enough to drive a lorry down. However the customer service agent could not tell me why this had not happened. As it would not be possible for me to take another day off on 25 April to wait for the delivery I was left with no alternative but to cancel the order. I was, however, offered £30 compensation from Curry’s which doesn’t compensate for the loss of a day’s pay. I ordered the same fridge from AO and although they could not price match as the fridge was no longer in stock at Cuurys, they did offer me a substantial discount and will deliver in 2 day’s time. I would advise people avoid Curry’s as the price may be cheap but if they don’t deliver when they say they will it ends up costing a lot more in time and money.",2019-04-16
153,5cb5b6bba843690a7cc59bcd,"had a reservation customer service disgusting, Daniel who served me was adamant i needed the exact description of goods which i did not know as i was collecting on behalf of someone i know from experience the reservation number is enough, he was rude and abrupt, reported to manager but he was not interested",2019-04-16
